Year,Month,State,Species,Metric Tons,Pounds,$
2012,Jun,Florida West Coast,GRUNTS,10.6,"23,315","23,512"
2013,Jun,Florida West Coast,GRUNTS,15.9,"35,133","33,323"
2014,Jun,Florida West Coast,GRUNTS,13.1,"28,866","26,849"
2015,Jun,Florida West Coast,GRUNTS,10.7,"23,570","26,569"
2016,Jun,Florida West Coast,GRUNTS,5.8,"12,844","14,256"
2000,Jun,Louisiana,GRUNTS,0,79,43
2002,Jun,Louisiana,GRUNTS,0,79,24
1990,Jul,Florida West Coast,GRUNTS,23.2,"51,155","21,330"
1991,Jul,Florida West Coast,GRUNTS,38.9,"85,849","36,553"
1992,Jul,Florida West Coast,GRUNTS,29,"63,946","25,874"
1993,Jul,Florida West Coast,GRUNTS,54.2,"119,431","49,137"
1994,Jul,Florida West Coast,GRUNTS,43.3,"95,410","44,869"
1995,Jul,Florida West Coast,GRUNTS,19.6,"43,110","21,663"
1996,Jul,Florida West Coast,GRUNTS,16.7,"36,786","24,355"
1997,Jul,Florida West Coast,GRUNTS,16,"35,339","31,061"
1998,Jul,Florida West Coast,GRUNTS,16.2,"35,623","26,445"
1999,Jul,Florida West Coast,GRUNTS,24.4,"53,796","37,197"
2000,Jul,Florida West Coast,GRUNTS,27.9,"61,477","42,436"
2001,Jul,Florida West Coast,GRUNTS,32.4,"71,530","43,969"
2002,Jul,Florida West Coast,GRUNTS,24.9,"54,964","35,408"
2003,Jul,Florida West Coast,GRUNTS,22,"48,456","31,911"
2004,Jul,Florida West Coast,GRUNTS,22,"48,425","32,315"
2005,Jul,Florida West Coast,GRUNTS,10.3,"22,600","16,395"
2006,Jul,Florida West Coast,GRUNTS,2.3,"5,039","4,161"
2007,Jul,Florida West Coast,GRUNTS,2.1,"4,669","4,603"
2008,Jul,Florida West Coast,GRUNTS,6.8,"14,895","12,103"
2009,Jul,Florida West Coast,GRUNTS,17.3,"38,239","28,576"
2010,Jul,Florida West Coast,GRUNTS,10.1,"22,200","16,418"
2011,Jul,Florida West Coast,GRUNTS,7.6,"16,738","17,134"
2012,Jul,Florida West Coast,GRUNTS,15.4,"34,030","33,337"
2013,Jul,Florida West Coast,GRUNTS,20.2,"44,456","47,333"
2014,Jul,Florida West Coast,GRUNTS,10.2,"22,486","21,504"
2015,Jul,Florida West Coast,GRUNTS,4.8,"10,621","11,416"
2016,Jul,Florida West Coast,GRUNTS,6.8,"15,067","18,897"
2002,Jul,Louisiana,GRUNTS,0.1,115,73
1990,Aug,Florida West Coast,GRUNTS,18.8,"41,537","17,263"
1991,Aug,Florida West Coast,GRUNTS,33.4,"73,564","28,390"
1992,Aug,Florida West Coast,GRUNTS,16.7,"36,765","15,751"
1993,Aug,Florida West Coast,GRUNTS,30.6,"67,441","27,803"
1994,Aug,Florida West Coast,GRUNTS,46,"101,374","46,943"
1995,Aug,Florida West Coast,GRUNTS,20.4,"45,057","33,279"
1996,Aug,Florida West Coast,GRUNTS,15.5,"34,167","22,271"
1997,Aug,Florida West Coast,GRUNTS,19.6,"43,126","34,206"
1998,Aug,Florida West Coast,GRUNTS,21.1,"46,610","34,025"
1999,Aug,Florida West Coast,GRUNTS,16.1,"35,488","25,299"
2000,Aug,Florida West Coast,GRUNTS,38.3,"84,356","60,143"
2001,Aug,Florida West Coast,GRUNTS,26.8,"59,149","38,183"
2002,Aug,Florida West Coast,GRUNTS,17.4,"38,336","25,400"
2003,Aug,Florida West Coast,GRUNTS,22,"48,529","35,136"
2004,Aug,Florida West Coast,GRUNTS,24,"52,837","34,465"
2005,Aug,Florida West Coast,GRUNTS,8.6,"18,922","14,481"
2006,Aug,Florida West Coast,GRUNTS,3.1,"6,732","5,946"
2007,Aug,Florida West Coast,GRUNTS,3.7,"8,219","8,600"
2008,Aug,Florida West Coast,GRUNTS,8.8,"19,301","15,080"
2009,Aug,Florida West Coast,GRUNTS,13.5,"29,731","21,630"
2010,Aug,Florida West Coast,GRUNTS,4.6,"10,203","8,169"
2011,Aug,Florida West Coast,GRUNTS,10.3,"22,750","25,780"
2012,Aug,Florida West Coast,GRUNTS,16.6,"36,530","36,915"
2013,Aug,Florida West Coast,GRUNTS,19.6,"43,304","44,651"
2014,Aug,Florida West Coast,GRUNTS,8.5,"18,668","18,198"
2015,Aug,Florida West Coast,GRUNTS,10.2,"22,523","28,160"
2016,Aug,Florida West Coast,GRUNTS,6.1,"13,375","17,964"
1999,Aug,Louisiana,GRUNTS,0.1,273,116
2002,Aug,Louisiana,GRUNTS,0,20,5
1990,Sep,Florida West Coast,GRUNTS,22.6,"49,835","20,383"
1991,Sep,Florida West Coast,GRUNTS,33.6,"74,051","30,320"
1992,Sep,Florida West Coast,GRUNTS,30.1,"66,314","29,212"
1993,Sep,Florida West Coast,GRUNTS,35.4,"77,982","31,791"
1994,Sep,Florida West Coast,GRUNTS,39.9,"87,971","40,200"
1995,Sep,Florida West Coast,GRUNTS,26,"57,221","40,761"
1996,Sep,Florida West Coast,GRUNTS,18.4,"40,533","30,298"
1997,Sep,Florida West Coast,GRUNTS,15.8,"34,880","26,802"
1998,Sep,Florida West Coast,GRUNTS,14.8,"32,738","22,148"
1999,Sep,Florida West Coast,GRUNTS,13.8,"30,428","21,116"
2000,Sep,Florida West Coast,GRUNTS,26.8,"59,142","41,070"
2001,Sep,Florida West Coast,GRUNTS,20.2,"44,474","27,234"
2002,Sep,Florida West Coast,GRUNTS,9,"19,899","13,883"
2003,Sep,Florida West Coast,GRUNTS,19.2,"42,396","27,439"
2004,Sep,Florida West Coast,GRUNTS,6.7,"14,853","10,462"
2005,Sep,Florida West Coast,GRUNTS,3.5,"7,762","5,918"
2006,Sep,Florida West Coast,GRUNTS,3.6,"7,932","7,170"
2007,Sep,Florida West Coast,GRUNTS,2.8,"6,086","8,039"
2008,Sep,Florida West Coast,GRUNTS,8.5,"18,732","14,260"
2009,Sep,Florida West Coast,GRUNTS,17.7,"38,965","34,314"
2010,Sep,Florida West Coast,GRUNTS,6.3,"13,979","11,027"
2011,Sep,Florida West Coast,GRUNTS,14.5,"31,976","35,064"
2012,Sep,Florida West Coast,GRUNTS,20,"44,001","44,651"
2013,Sep,Florida West Coast,GRUNTS,19.6,"43,282","45,508"
2014,Sep,Florida West Coast,GRUNTS,5.5,"12,139","12,149"
2015,Sep,Florida West Coast,GRUNTS,8.6,"18,856","21,253"
2016,Sep,Florida West Coast,GRUNTS,6.4,"14,179","17,947"
2002,Sep,Louisiana,GRUNTS,1.6,"3,492","5,166"
1990,Oct,Florida West Coast,GRUNTS,17.1,"37,643","15,362"
1991,Oct,Florida West Coast,GRUNTS,31.4,"69,155","27,527"
1992,Oct,Florida West Coast,GRUNTS,33.7,"74,387","32,453"
1993,Oct,Florida West Coast,GRUNTS,40.1,"88,452","36,691"
1994,Oct,Florida West Coast,GRUNTS,32.8,"72,233","33,769"
1995,Oct,Florida West Coast,GRUNTS,20.3,"44,740","39,435"
1996,Oct,Florida West Coast,GRUNTS,15.6,"34,391","27,266"
1997,Oct,Florida West Coast,GRUNTS,12.5,"27,609","19,446"
1998,Oct,Florida West Coast,GRUNTS,21.6,"47,544","35,055"
1999,Oct,Florida West Coast,GRUNTS,19.2,"42,270","29,768"
2000,Oct,Florida West Coast,GRUNTS,17.5,"38,640","28,212"
2001,Oct,Florida West Coast,GRUNTS,25.8,"56,890","36,248"
2002,Oct,Florida West Coast,GRUNTS,29.1,"64,229","42,353"
2003,Oct,Florida West Coast,GRUNTS,29.7,"65,418","42,610"
2004,Oct,Florida West Coast,GRUNTS,20.3,"44,712","31,886"
2005,Oct,Florida West Coast,GRUNTS,1.8,"3,872","3,243"
2006,Oct,Florida West Coast,GRUNTS,2.2,"4,841","4,371"
2007,Oct,Florida West Coast,GRUNTS,2.9,"6,402","5,889"
2008,Oct,Florida West Coast,GRUNTS,6.7,"14,863","12,460"
2009,Oct,Florida West Coast,GRUNTS,16.4,"36,112","26,554"
2010,Oct,Florida West Coast,GRUNTS,12.5,"27,629","26,522"
2011,Oct,Florida West Coast,GRUNTS,32.9,"72,439","61,538"
2012,Oct,Florida West Coast,GRUNTS,25.3,"55,850","45,771"
2013,Oct,Florida West Coast,GRUNTS,44.3,"97,662","80,009"
2014,Oct,Florida West Coast,GRUNTS,13,"28,751","29,814"
2015,Oct,Florida West Coast,GRUNTS,14.3,"31,422","47,683"
2016,Oct,Florida West Coast,GRUNTS,10.7,"23,645","30,255"
2000,Oct,Louisiana,GRUNTS,0,39,22
2001,Oct,Louisiana,GRUNTS,0.1,140,63
2002,Oct,Louisiana,GRUNTS,0,39,14
2003,Oct,Louisiana,GRUNTS,0,63,30
1990,Nov,Florida West Coast,GRUNTS,20.2,"44,643","16,623"
1991,Nov,Florida West Coast,GRUNTS,24.9,"54,984","21,851"
1992,Nov,Florida West Coast,GRUNTS,12.9,"28,373","12,209"
1993,Nov,Florida West Coast,GRUNTS,31.4,"69,137","31,780"
1994,Nov,Florida West Coast,GRUNTS,30,"66,169","33,030"
1995,Nov,Florida West Coast,GRUNTS,30.5,"67,148","54,498"
1996,Nov,Florida West Coast,GRUNTS,18.2,"40,159","35,689"
