Year,Month,State,Species,Metric Tons,Pounds,$
2004,Feb,Florida West Coast,"SHARK, BLACKTIP",10.6,"23,425","6,843"
2005,Feb,Florida West Coast,"SHARK, BLACKTIP",31.1,"68,500","20,708"
2006,Feb,Florida West Coast,"SHARK, BLACKTIP",13.5,"29,706","9,698"
2009,Feb,Florida West Coast,"SHARK, BLACKTIP",5.5,"12,229","2,357"
2012,Feb,Florida West Coast,"SHARK, BLACKTIP",1.6,"3,519",627
2002,Feb,Florida West Coast,"SHARK, BULL",0.9,"2,003",627
2005,Feb,Florida West Coast,"SHARK, BULL",2.3,"5,029","1,774"
2006,Feb,Florida West Coast,"SHARK, BULL",9.6,"21,161","6,156"
2016,Feb,Florida West Coast,"SHARK, BULL",0.9,"1,916",678
1996,Feb,Florida West Coast,"SHARK, DUSKY",3.9,"8,602","2,602"
1999,Feb,Florida West Coast,"SHARK, DUSKY",2.9,"6,359","2,327"
2002,Feb,Florida West Coast,"SHARK, DUSKY",0,79,71
2002,Feb,Florida West Coast,"SHARK, FINETOOTH",0.4,956,378
1991,Feb,Florida West Coast,"SHARK, HAMMERHEAD",0.1,226,112
1994,Feb,Florida West Coast,"SHARK, HAMMERHEAD",3.6,"7,998",577
1996,Feb,Florida West Coast,"SHARK, HAMMERHEAD",6.6,"14,484","4,427"
1997,Feb,Florida West Coast,"SHARK, HAMMERHEAD",1.6,"3,437","3,429"
2002,Feb,Florida West Coast,"SHARK, HAMMERHEAD",10.2,"22,465",161
2003,Feb,Florida West Coast,"SHARK, HAMMERHEAD",2.5,"5,599",923
2004,Feb,Florida West Coast,"SHARK, HAMMERHEAD",2.8,"6,190","1,473"
2005,Feb,Florida West Coast,"SHARK, HAMMERHEAD",9.1,"19,970","6,231"
2006,Feb,Florida West Coast,"SHARK, HAMMERHEAD",4.4,"9,771","2,947"
2009,Feb,Florida West Coast,"SHARK, HAMMERHEAD",6.8,"15,082","2,538"
1996,Feb,Florida West Coast,"SHARK, LEMON",0.3,582,284
1998,Feb,Florida West Coast,"SHARK, LEMON",2,"4,456","1,496"
2001,Feb,Florida West Coast,"SHARK, LEMON",0.2,378,122
2002,Feb,Florida West Coast,"SHARK, LEMON",6.3,"13,930","4,264"
2006,Feb,Florida West Coast,"SHARK, LEMON",5,"11,111","3,182"
2016,Feb,Florida West Coast,"SHARK, LEMON",0.9,"1,973",679
2016,Feb,Florida West Coast,"SHARK, MAKOS",0.2,425,"8,340"
1991,Feb,Florida West Coast,"SHARK, SANDBAR",8,"17,634","8,815"
1992,Feb,Florida West Coast,"SHARK, SANDBAR",18.8,"41,339","10,621"
1993,Feb,Florida West Coast,"SHARK, SANDBAR",11,"24,159","8,870"
1994,Feb,Florida West Coast,"SHARK, SANDBAR",39.3,"86,542","39,357"
1995,Feb,Florida West Coast,"SHARK, SANDBAR",58.9,"129,794","50,583"
1996,Feb,Florida West Coast,"SHARK, SANDBAR",54.4,"120,040","41,498"
1997,Feb,Florida West Coast,"SHARK, SANDBAR",30.5,"67,217","28,974"
1998,Feb,Florida West Coast,"SHARK, SANDBAR",29.6,"65,178","23,965"
1999,Feb,Florida West Coast,"SHARK, SANDBAR",26.1,"57,506","24,151"
2000,Feb,Florida West Coast,"SHARK, SANDBAR",73,"160,898","62,598"
2001,Feb,Florida West Coast,"SHARK, SANDBAR",98.2,"216,434","68,710"
2002,Feb,Florida West Coast,"SHARK, SANDBAR",67.6,"149,136","35,872"
2003,Feb,Florida West Coast,"SHARK, SANDBAR",77,"169,773","53,190"
2004,Feb,Florida West Coast,"SHARK, SANDBAR",80.4,"177,201","48,239"
2005,Feb,Florida West Coast,"SHARK, SANDBAR",44.5,"98,195","29,371"
2006,Feb,Florida West Coast,"SHARK, SANDBAR",56.6,"124,764","32,414"
2012,Feb,Florida West Coast,"SHARK, SCALLOPED HAMMERHEAD",1.5,"3,411",672
1991,Feb,Florida West Coast,"SHARK, SHORTFIN MAKO",0.3,656,916
1992,Feb,Florida West Coast,"SHARK, SHORTFIN MAKO",0.9,"1,891","1,905"
1993,Feb,Florida West Coast,"SHARK, SHORTFIN MAKO",0.8,"1,708","1,658"
1994,Feb,Florida West Coast,"SHARK, SHORTFIN MAKO",0.3,588,606
1995,Feb,Florida West Coast,"SHARK, SHORTFIN MAKO",1,"2,197","2,310"
1996,Feb,Florida West Coast,"SHARK, SHORTFIN MAKO",1.9,"4,266","4,424"
1997,Feb,Florida West Coast,"SHARK, SHORTFIN MAKO",0.7,"1,541","1,240"
1998,Feb,Florida West Coast,"SHARK, SHORTFIN MAKO",0.8,"1,738","1,992"
1999,Feb,Florida West Coast,"SHARK, SHORTFIN MAKO",0.2,520,544
2000,Feb,Florida West Coast,"SHARK, SHORTFIN MAKO",0.8,"1,772","1,892"
2001,Feb,Florida West Coast,"SHARK, SHORTFIN MAKO",0.2,533,472
2002,Feb,Florida West Coast,"SHARK, SHORTFIN MAKO",0.4,894,899
2003,Feb,Florida West Coast,"SHARK, SHORTFIN MAKO",0.7,"1,486","1,521"
2004,Feb,Florida West Coast,"SHARK, SHORTFIN MAKO",0.5,"1,150",810
2005,Feb,Florida West Coast,"SHARK, SHORTFIN MAKO",1.1,"2,529","2,396"
2006,Feb,Florida West Coast,"SHARK, SHORTFIN MAKO",0.3,605,601
2007,Feb,Florida West Coast,"SHARK, SHORTFIN MAKO",0.2,510,586
2008,Feb,Florida West Coast,"SHARK, SHORTFIN MAKO",0.2,380,380
2011,Feb,Florida West Coast,"SHARK, SHORTFIN MAKO",0.2,420,593
2013,Feb,Florida West Coast,"SHARK, SHORTFIN MAKO",0.3,609,637
2002,Feb,Florida West Coast,"SHARK, SILKY",0,89,26
2002,Feb,Florida West Coast,"SHARK, TIGER",0,33,14
2006,Feb,Florida West Coast,"SHARK, TIGER",0.9,"1,944",656
2012,Feb,Florida West Coast,"SHARK, TIGER",2,"4,372",644
1990,Feb,Florida West Coast,SHARKS,184.3,"406,359","316,177"
1991,Feb,Florida West Coast,SHARKS,84,"185,230","234,867"
1992,Feb,Florida West Coast,SHARKS,103.1,"227,400","247,006"
1993,Feb,Florida West Coast,SHARKS,41.8,"92,259","110,944"
1994,Feb,Florida West Coast,SHARKS,28.9,"63,770","116,185"
1995,Feb,Florida West Coast,SHARKS,47.5,"104,700","208,531"
1996,Feb,Florida West Coast,SHARKS,81.3,"179,146","337,945"
1997,Feb,Florida West Coast,SHARKS,50.1,"110,418","186,931"
1998,Feb,Florida West Coast,SHARKS,31.2,"68,850","124,641"
1999,Feb,Florida West Coast,SHARKS,30.4,"66,928","87,095"
2000,Feb,Florida West Coast,SHARKS,24.2,"53,349","116,072"
2001,Feb,Florida West Coast,SHARKS,27.2,"60,012","214,191"
2002,Feb,Florida West Coast,SHARKS,27.2,"59,907","224,652"
2003,Feb,Florida West Coast,SHARKS,40.8,"89,921","222,960"
2004,Feb,Florida West Coast,SHARKS,33.2,"73,234","352,748"
2005,Feb,Florida West Coast,SHARKS,40.8,"90,046","241,528"
2006,Feb,Florida West Coast,SHARKS,24.9,"54,933","233,685"
2007,Feb,Florida West Coast,SHARKS,0.5,"1,174",487
2008,Feb,Florida West Coast,SHARKS,0.1,211,213
2009,Feb,Florida West Coast,SHARKS,28.6,"63,046","98,549"
2010,Feb,Florida West Coast,SHARKS,31.7,"69,841","74,318"
2011,Feb,Florida West Coast,SHARKS,14.4,"31,808","32,288"
2012,Feb,Florida West Coast,SHARKS,15.6,"34,301","49,789"
2013,Feb,Florida West Coast,SHARKS,1.1,"2,405","3,811"
2014,Feb,Florida West Coast,SHARKS,9.2,"20,340","18,257"
2015,Feb,Florida West Coast,SHARKS,4.5,"9,913","17,238"
2016,Feb,Florida West Coast,SHARKS,2.5,"5,496","2,176"
1993,Feb,Louisiana,"SHARK, BLACKTIP",7.8,"17,260","6,029"
1999,Feb,Louisiana,"SHARK, BLACKTIP",113.5,"250,241","75,233"
2000,Feb,Louisiana,"SHARK, BLACKTIP",76.6,"168,978","51,238"
2001,Feb,Louisiana,"SHARK, BLACKTIP",90.9,"200,304","51,954"
2002,Feb,Louisiana,"SHARK, BLACKTIP",28.6,"62,952","15,851"
2003,Feb,Louisiana,"SHARK, BLACKTIP",13.1,"28,810","7,300"
2004,Feb,Louisiana,"SHARK, BLACKTIP",44.6,"98,367","22,177"
2002,Feb,Louisiana,"SHARK, LONGFIN MAKO",0.1,311,231
1991,Feb,Louisiana,"SHARK, SHORTFIN MAKO",1.1,"2,514","1,633"
1992,Feb,Louisiana,"SHARK, SHORTFIN MAKO",2,"4,438","3,383"
1993,Feb,Louisiana,"SHARK, SHORTFIN MAKO",3,"6,620","5,571"
1994,Feb,Louisiana,"SHARK, SHORTFIN MAKO",0.9,"1,998","1,616"
1995,Feb,Louisiana,"SHARK, SHORTFIN MAKO",3,"6,684","5,392"
1996,Feb,Louisiana,"SHARK, SHORTFIN MAKO",3.9,"8,583","7,279"
