Year,Month,State,Species,Metric Tons,Pounds,$
2000,Mar,Florida West Coast,"TILEFISH, GOLDEN",11.3,"24,877","35,263"
2001,Mar,Florida West Coast,"TILEFISH, GOLDEN",17.2,"37,969","70,341"
2002,Mar,Florida West Coast,"TILEFISH, GOLDEN",19.6,"43,193","70,721"
2003,Mar,Florida West Coast,"TILEFISH, GOLDEN",11.8,"26,000","41,337"
2004,Mar,Florida West Coast,"TILEFISH, GOLDEN",6.8,"15,049","22,062"
2005,Mar,Florida West Coast,"TILEFISH, GOLDEN",9.6,"21,223","35,872"
2006,Mar,Florida West Coast,"TILEFISH, GOLDEN",17.8,"39,331","62,057"
2007,Mar,Florida West Coast,"TILEFISH, GOLDEN",52.4,"115,469","194,040"
2008,Mar,Florida West Coast,"TILEFISH, GOLDEN",17.8,"39,137","64,867"
2009,Mar,Florida West Coast,"TILEFISH, GOLDEN",41.7,"91,826","136,439"
2010,Mar,Florida West Coast,"TILEFISH, GOLDEN",14.1,"31,037","67,311"
2011,Mar,Florida West Coast,"TILEFISH, GOLDEN",5.5,"12,127","24,899"
2012,Mar,Florida West Coast,"TILEFISH, GOLDEN",9.8,"21,680","43,856"
2013,Mar,Florida West Coast,"TILEFISH, GOLDEN",3.7,"8,175","22,778"
2014,Mar,Florida West Coast,"TILEFISH, GOLDEN",7.4,"16,324","49,032"
2015,Mar,Florida West Coast,"TILEFISH, GOLDEN",23.3,"51,351","153,637"
2016,Mar,Florida West Coast,"TILEFISH, GOLDEN",6.3,"13,815","28,796"
2009,Mar,Florida West Coast,"TILEFISH, SAND",0,34,36
2014,Mar,Florida West Coast,"TILEFISH, SAND",0,11,96
1990,Mar,Louisiana,"TILEFISH, GOLDEN",4.5,"9,851","9,649"
1991,Mar,Louisiana,"TILEFISH, GOLDEN",1.2,"2,536","4,056"
1992,Mar,Louisiana,"TILEFISH, GOLDEN",0.7,"1,545","1,603"
1993,Mar,Louisiana,"TILEFISH, GOLDEN",0.5,995,945
1994,Mar,Louisiana,"TILEFISH, GOLDEN",2.1,"4,544","6,623"
1995,Mar,Louisiana,"TILEFISH, GOLDEN",7.4,"16,366","21,174"
1998,Mar,Louisiana,"TILEFISH, GOLDEN",0.6,"1,294","1,793"
1999,Mar,Louisiana,"TILEFISH, GOLDEN",1.3,"2,875","3,631"
2000,Mar,Louisiana,"TILEFISH, GOLDEN",3.7,"8,176","11,031"
2001,Mar,Louisiana,"TILEFISH, GOLDEN",0,60,72
2002,Mar,Louisiana,"TILEFISH, GOLDEN",0.7,"1,640","1,882"
2003,Mar,Louisiana,"TILEFISH, GOLDEN",0.1,137,104
2007,Mar,Louisiana,"TILEFISH, GOLDEN",2,"4,472","9,364"
2008,Mar,Louisiana,"TILEFISH, GOLDEN",0.9,"2,011","3,589"
2009,Mar,Louisiana,"TILEFISH, GOLDEN",0.1,228,330
1999,Mar,Louisiana,"TILEFISH, GOLDFACE",0.3,717,934
2000,Mar,Louisiana,"TILEFISH, GOLDFACE",1.2,"2,561","2,726"
2001,Mar,Louisiana,"TILEFISH, GOLDFACE",2.5,"5,605","11,488"
2002,Mar,Louisiana,"TILEFISH, GOLDFACE",1,"2,256","2,013"
2003,Mar,Louisiana,"TILEFISH, GOLDFACE",5.6,"12,400","19,391"
2004,Mar,Louisiana,"TILEFISH, GOLDFACE",2.2,"4,905","7,328"
1991,Mar,Texas,"TILEFISH, GOLDEN",1.8,"3,881","4,881"
1995,Mar,Texas,"TILEFISH, GOLDEN",6.8,"14,959","19,165"
2002,Mar,Texas,"TILEFISH, GOLDEN",4.1,"9,075","14,620"
2003,Mar,Texas,"TILEFISH, GOLDEN",4,"8,915","13,743"
2008,Mar,Texas,"TILEFISH, GOLDEN",2.6,"5,653","12,487"
