Year,Month,State,Species,Metric Tons,Pounds,$
2013,May,Alabama,SPOT,2.3,"5,077","1,260"
2014,May,Alabama,SPOT,0.2,360,156
2015,May,Alabama,SPOT,0.1,178,92
2016,May,Alabama,SPOT,0.3,757,384
1990,May,Florida West Coast,SPOT,12.3,"27,155","9,503"
1991,May,Florida West Coast,SPOT,13.2,"29,123","7,932"
1992,May,Florida West Coast,SPOT,16.5,"36,483","11,152"
1993,May,Florida West Coast,SPOT,3.6,"8,021","2,854"
1994,May,Florida West Coast,SPOT,6.2,"13,623","4,962"
1995,May,Florida West Coast,SPOT,3.5,"7,683","3,279"
1996,May,Florida West Coast,SPOT,0.4,847,565
1997,May,Florida West Coast,SPOT,1.8,"3,920","2,315"
1998,May,Florida West Coast,SPOT,0.8,"1,681","1,234"
1999,May,Florida West Coast,SPOT,1.9,"4,230","1,181"
2000,May,Florida West Coast,SPOT,0.6,"1,255",727
2001,May,Florida West Coast,SPOT,0.7,"1,455",676
2002,May,Florida West Coast,SPOT,0.3,577,331
2003,May,Florida West Coast,SPOT,0.1,115,71
2004,May,Florida West Coast,SPOT,0.2,346,161
2005,May,Florida West Coast,SPOT,0.1,183,97
2006,May,Florida West Coast,SPOT,0.1,195,116
2007,May,Florida West Coast,SPOT,0,97,54
2008,May,Florida West Coast,SPOT,0.2,432,251
2009,May,Florida West Coast,SPOT,0.2,371,273
2010,May,Florida West Coast,SPOT,0.2,360,245
2011,May,Florida West Coast,SPOT,0.1,176,144
2012,May,Florida West Coast,SPOT,2,"4,325","1,412"
2013,May,Florida West Coast,SPOT,8.5,"18,676","6,033"
2014,May,Florida West Coast,SPOT,1.6,"3,582","1,351"
2015,May,Florida West Coast,SPOT,0.9,"2,010",618
2016,May,Florida West Coast,SPOT,20.8,"45,859","6,907"
1990,May,Mississippi,SPOT,5.6,"12,423","2,483"
1993,May,Mississippi,SPOT,0.1,166,42
1994,May,Mississippi,SPOT,0.7,"1,616",335
1995,May,Mississippi,SPOT,50.9,"112,213","6,810"
1996,May,Mississippi,SPOT,0.6,"1,278",359
1997,May,Mississippi,SPOT,0.1,273,92
2000,May,Mississippi,SPOT,0.4,975,314
2001,May,Mississippi,SPOT,0.2,507,163
2002,May,Mississippi,SPOT,0.2,383,141
1990,Jun,Alabama,SPOT,0.7,"1,644",409
1991,Jun,Alabama,SPOT,1.2,"2,545",768
1992,Jun,Alabama,SPOT,1.9,"4,276",704
1993,Jun,Alabama,SPOT,2.8,"6,251","1,862"
1994,Jun,Alabama,SPOT,1.8,"4,031",848
1995,Jun,Alabama,SPOT,0.6,"1,337",333
1996,Jun,Alabama,SPOT,3.3,"7,236","2,659"
1997,Jun,Alabama,SPOT,3.3,"7,290","2,582"
1998,Jun,Alabama,SPOT,6.9,"15,117","4,558"
1999,Jun,Alabama,SPOT,2.6,"5,769","1,881"
2000,Jun,Alabama,SPOT,1.6,"3,581","1,204"
2001,Jun,Alabama,SPOT,1.7,"3,701","1,262"
2002,Jun,Alabama,SPOT,0.8,"1,861",598
2003,Jun,Alabama,SPOT,0.9,"1,934",634
2004,Jun,Alabama,SPOT,0.3,761,256
2005,Jun,Alabama,SPOT,0.4,962,321
2006,Jun,Alabama,SPOT,0.8,"1,851",712
2007,Jun,Alabama,SPOT,0.4,855,327
2008,Jun,Alabama,SPOT,0.6,"1,390",623
2009,Jun,Alabama,SPOT,0.1,251,114
2011,Jun,Alabama,SPOT,0.2,373,181
2012,Jun,Alabama,SPOT,0.1,283,140
2013,Jun,Alabama,SPOT,0.2,470,227
2014,Jun,Alabama,SPOT,0.2,527,252
2015,Jun,Alabama,SPOT,0.4,791,389
1990,Jun,Florida West Coast,SPOT,21,"46,389","16,218"
1991,Jun,Florida West Coast,SPOT,14.1,"31,111","9,712"
1992,Jun,Florida West Coast,SPOT,16.7,"36,908","10,231"
1993,Jun,Florida West Coast,SPOT,20.9,"46,025","19,734"
