Year,Month,State,Species,Metric Tons,Pounds,$
2016,Jul,Louisiana,"FLOUNDER, SOUTHERN",0.2,382,795
2015,Jul,Mississippi,"FLOUNDER, SOUTHERN",2.3,"5,173","13,845"
2016,Jul,Mississippi,"FLOUNDER, SOUTHERN",1.2,"2,637","7,316"
2015,Jul,Texas,"FLOUNDER, SOUTHERN",2.6,"5,785","22,856"
2016,Jul,Texas,"FLOUNDER, SOUTHERN",3.7,"8,141","30,059"
2014,Aug,Florida West Coast,"FLOUNDER, SOUTHERN",4.8,"10,560","31,296"
2015,Aug,Florida West Coast,"FLOUNDER, SOUTHERN",2.8,"6,142","20,177"
2016,Aug,Florida West Coast,"FLOUNDER, SOUTHERN",2.1,"4,701","15,489"
2000,Aug,Louisiana,"FLOUNDER, SOUTHERN",2.4,"5,363","9,197"
2001,Aug,Louisiana,"FLOUNDER, SOUTHERN",0.8,"1,869","2,428"
2002,Aug,Louisiana,"FLOUNDER, SOUTHERN",0.7,"1,547","2,137"
2003,Aug,Louisiana,"FLOUNDER, SOUTHERN",0.4,959,"1,245"
2004,Aug,Louisiana,"FLOUNDER, SOUTHERN",0.2,542,878
2005,Aug,Louisiana,"FLOUNDER, SOUTHERN",0.8,"1,818","2,492"
2006,Aug,Louisiana,"FLOUNDER, SOUTHERN",0.2,487,722
2007,Aug,Louisiana,"FLOUNDER, SOUTHERN",0.4,895,"1,254"
2008,Aug,Louisiana,"FLOUNDER, SOUTHERN",0.8,"1,757","2,201"
2009,Aug,Louisiana,"FLOUNDER, SOUTHERN",2.1,"4,621","6,381"
2010,Aug,Louisiana,"FLOUNDER, SOUTHERN",0.1,296,453
2011,Aug,Louisiana,"FLOUNDER, SOUTHERN",0.9,"2,001","2,976"
2012,Aug,Louisiana,"FLOUNDER, SOUTHERN",2,"4,498","8,252"
2013,Aug,Louisiana,"FLOUNDER, SOUTHERN",0.4,889,"1,172"
2014,Aug,Louisiana,"FLOUNDER, SOUTHERN",0.7,"1,458","2,686"
2015,Aug,Louisiana,"FLOUNDER, SOUTHERN",1.3,"2,873","6,877"
2016,Aug,Louisiana,"FLOUNDER, SOUTHERN",0.2,514,"1,140"
2015,Aug,Mississippi,"FLOUNDER, SOUTHERN",1.6,"3,609","9,602"
2016,Aug,Mississippi,"FLOUNDER, SOUTHERN",1.1,"2,460","6,987"
2015,Aug,Texas,"FLOUNDER, SOUTHERN",5.3,"11,594","45,951"
2016,Aug,Texas,"FLOUNDER, SOUTHERN",3.4,"7,593","27,231"
2014,Sep,Florida West Coast,"FLOUNDER, SOUTHERN",3.3,"7,259","21,627"
2015,Sep,Florida West Coast,"FLOUNDER, SOUTHERN",3.6,"7,934","25,730"
2016,Sep,Florida West Coast,"FLOUNDER, SOUTHERN",3.5,"7,631","24,723"
2000,Sep,Louisiana,"FLOUNDER, SOUTHERN",5.5,"12,017","19,914"
2001,Sep,Louisiana,"FLOUNDER, SOUTHERN",1.8,"3,901","5,479"
2002,Sep,Louisiana,"FLOUNDER, SOUTHERN",1.8,"3,859","4,831"
2003,Sep,Louisiana,"FLOUNDER, SOUTHERN",1,"2,275","2,498"
2004,Sep,Louisiana,"FLOUNDER, SOUTHERN",1.9,"4,143","2,624"
2005,Sep,Louisiana,"FLOUNDER, SOUTHERN",0.6,"1,358","1,768"
2006,Sep,Louisiana,"FLOUNDER, SOUTHERN",1.3,"2,903","4,053"
2007,Sep,Louisiana,"FLOUNDER, SOUTHERN",0.3,695,988
2008,Sep,Louisiana,"FLOUNDER, SOUTHERN",0.7,"1,602","2,607"
2009,Sep,Louisiana,"FLOUNDER, SOUTHERN",1.7,"3,661","5,294"
2010,Sep,Louisiana,"FLOUNDER, SOUTHERN",0.3,583,855
2011,Sep,Louisiana,"FLOUNDER, SOUTHERN",1.7,"3,730","6,652"
2012,Sep,Louisiana,"FLOUNDER, SOUTHERN",0.2,415,635
2013,Sep,Louisiana,"FLOUNDER, SOUTHERN",0.4,949,"1,812"
2014,Sep,Louisiana,"FLOUNDER, SOUTHERN",0.7,"1,454","3,354"
2015,Sep,Louisiana,"FLOUNDER, SOUTHERN",0.1,284,547
2016,Sep,Louisiana,"FLOUNDER, SOUTHERN",0.1,292,642
2015,Sep,Mississippi,"FLOUNDER, SOUTHERN",0.7,"1,599","4,144"
