Year,Month,State,Species,Metric Tons,Pounds,$
1990,Feb,Florida West Coast,"SEATROUT, SAND",2.3,"5,004","1,959"
1991,Feb,Florida West Coast,"SEATROUT, SAND",3.1,"6,901","3,860"
1992,Feb,Florida West Coast,"SEATROUT, SAND",3.2,"7,132","4,948"
1993,Feb,Florida West Coast,"SEATROUT, SAND",1.5,"3,210","1,472"
1994,Feb,Florida West Coast,"SEATROUT, SAND",3.3,"7,250","3,933"
1995,Feb,Florida West Coast,"SEATROUT, SAND",5.4,"11,927","7,965"
1996,Feb,Florida West Coast,"SEATROUT, SAND",0.9,"1,986","1,865"
1997,Feb,Florida West Coast,"SEATROUT, SAND",0.7,"1,558","1,251"
1998,Feb,Florida West Coast,"SEATROUT, SAND",0.3,704,526
1999,Feb,Florida West Coast,"SEATROUT, SAND",1.2,"2,736","1,898"
2000,Feb,Florida West Coast,"SEATROUT, SAND",1.2,"2,725","2,391"
2001,Feb,Florida West Coast,"SEATROUT, SAND",0.4,849,789
2002,Feb,Florida West Coast,"SEATROUT, SAND",1.2,"2,605","1,332"
2003,Feb,Florida West Coast,"SEATROUT, SAND",4,"8,809","5,775"
2004,Feb,Florida West Coast,"SEATROUT, SAND",0.6,"1,215","1,055"
2006,Feb,Florida West Coast,"SEATROUT, SAND",0.4,918,"1,097"
2007,Feb,Florida West Coast,"SEATROUT, SAND",1.3,"2,934","2,464"
2008,Feb,Florida West Coast,"SEATROUT, SAND",1.3,"2,808","3,682"
2009,Feb,Florida West Coast,"SEATROUT, SAND",2,"4,371","3,374"
2010,Feb,Florida West Coast,"SEATROUT, SAND",0.4,896,752
2011,Feb,Florida West Coast,"SEATROUT, SAND",1,"2,135","2,290"
2012,Feb,Florida West Coast,"SEATROUT, SAND",0.8,"1,778","1,788"
2013,Feb,Florida West Coast,"SEATROUT, SAND",1.2,"2,702","1,793"
2014,Feb,Florida West Coast,"SEATROUT, SAND",5.7,"12,531","7,436"
2015,Feb,Florida West Coast,"SEATROUT, SAND",0.4,774,897
2016,Feb,Florida West Coast,"SEATROUT, SAND",0.2,537,679
1990,Feb,Florida West Coast,"SEATROUT, SPOTTED",17.8,"39,339","42,855"
1991,Feb,Florida West Coast,"SEATROUT, SPOTTED",47.9,"105,591","136,258"
1992,Feb,Florida West Coast,"SEATROUT, SPOTTED",30,"66,132","79,058"
1993,Feb,Florida West Coast,"SEATROUT, SPOTTED",28.8,"63,585","75,134"
1994,Feb,Florida West Coast,"SEATROUT, SPOTTED",23.1,"50,970","62,031"
1995,Feb,Florida West Coast,"SEATROUT, SPOTTED",35.9,"79,231","99,894"
1996,Feb,Florida West Coast,"SEATROUT, SPOTTED",0,33,38
1997,Feb,Florida West Coast,"SEATROUT, SPOTTED",0.1,129,141
2002,Feb,Florida West Coast,"SEATROUT, SPOTTED",0,3,3
1990,Feb,Louisiana,"SEATROUT, SAND",6.3,"13,858","11,308"
1991,Feb,Louisiana,"SEATROUT, SAND",6.8,"15,034","10,036"
1992,Feb,Louisiana,"SEATROUT, SAND",9.1,"20,012","13,009"
1993,Feb,Louisiana,"SEATROUT, SAND",8.5,"18,707","10,474"
1994,Feb,Louisiana,"SEATROUT, SAND",16.5,"36,334","18,085"
1995,Feb,Louisiana,"SEATROUT, SAND",13.8,"30,419","19,615"
1996,Feb,Louisiana,"SEATROUT, SAND",4.7,"10,303","7,554"
1997,Feb,Louisiana,"SEATROUT, SAND",2.9,"6,437","3,679"
1998,Feb,Louisiana,"SEATROUT, SAND",4.2,"9,302","7,206"
1999,Feb,Louisiana,"SEATROUT, SAND",4.5,"9,941","7,458"
2000,Feb,Louisiana,"SEATROUT, SAND",6.9,"15,139","15,522"
2001,Feb,Louisiana,"SEATROUT, SAND",2.8,"6,162","5,838"
2002,Feb,Louisiana,"SEATROUT, SAND",2.7,"5,917","6,319"
2003,Feb,Louisiana,"SEATROUT, SAND",2.5,"5,567","6,621"
2004,Feb,Louisiana,"SEATROUT, SAND",0.9,"2,009","1,912"
2005,Feb,Louisiana,"SEATROUT, SAND",0.7,"1,489","1,487"
2006,Feb,Louisiana,"SEATROUT, SAND",1,"2,169","2,401"
2007,Feb,Louisiana,"SEATROUT, SAND",0.6,"1,382","1,214"
2008,Feb,Louisiana,"SEATROUT, SAND",0.4,982,961
2009,Feb,Louisiana,"SEATROUT, SAND",0.1,308,218
2012,Feb,Louisiana,"SEATROUT, SAND",0.1,304,244
1990,Feb,Louisiana,"SEATROUT, SPOTTED",34.5,"76,048","124,840"
1991,Feb,Louisiana,"SEATROUT, SPOTTED",38.7,"85,323","118,253"
1992,Feb,Louisiana,"SEATROUT, SPOTTED",26.1,"57,647","68,242"
1993,Feb,Louisiana,"SEATROUT, SPOTTED",55.7,"122,704","153,009"
1994,Feb,Louisiana,"SEATROUT, SPOTTED",70.6,"155,671","182,454"
1995,Feb,Louisiana,"SEATROUT, SPOTTED",88.6,"195,398","189,887"
1996,Feb,Louisiana,"SEATROUT, SPOTTED",69.4,"152,920","143,480"
1997,Feb,Louisiana,"SEATROUT, SPOTTED",92.3,"203,580","211,173"
1998,Feb,Louisiana,"SEATROUT, SPOTTED",11.1,"24,500","46,443"
1999,Feb,Louisiana,"SEATROUT, SPOTTED",11.2,"24,799","48,210"
2000,Feb,Louisiana,"SEATROUT, SPOTTED",3.2,"7,004","12,598"
2001,Feb,Louisiana,"SEATROUT, SPOTTED",11.6,"25,606","48,997"
2002,Feb,Louisiana,"SEATROUT, SPOTTED",11.7,"25,834","49,678"
2004,Feb,Louisiana,"SEATROUT, SPOTTED",2.7,"5,858","11,623"
2005,Feb,Louisiana,"SEATROUT, SPOTTED",2.6,"5,791","11,523"
2007,Feb,Louisiana,"SEATROUT, SPOTTED",2.4,"5,286","10,760"
2015,Feb,Louisiana,"SEATROUT, SPOTTED",0.2,469,"1,612"
1990,Feb,Mississippi,"SEATROUT, SAND",1,"2,277",588
