Year,Month,State,Species,Metric Tons,Pounds,$
1995,May,Louisiana,"SHAD, AMERICAN",9.2,"20,262","2,056"
1997,May,Louisiana,"SHAD, AMERICAN",52.1,"114,839","15,415"
1999,May,Louisiana,"SHAD, GIZZARD",6.6,"14,540","1,454"
2005,May,Louisiana,"SHAD, GIZZARD",7.6,"16,762","3,259"
2014,May,Louisiana,"SHAD, GIZZARD",16.5,"36,303","38,717"
2015,May,Louisiana,"SHAD, GIZZARD",6.8,"15,008","3,354"
2016,May,Louisiana,"SHAD, GIZZARD",1.8,"3,987","1,274"
2008,Jun,Alabama,"SHAD, THREADFIN",0.7,"1,521",586
1990,Jun,Florida West Coast,"SHAD, AMERICAN",3.4,"7,548",753
1991,Jun,Florida West Coast,"SHAD, AMERICAN",5.6,"12,346","1,968"
1992,Jun,Florida West Coast,"SHAD, AMERICAN",2.1,"4,680",674
1993,Jun,Florida West Coast,"SHAD, AMERICAN",25.4,"56,054","5,843"
1994,Jun,Florida West Coast,"SHAD, AMERICAN",15.9,"35,114","3,436"
1995,Jun,Florida West Coast,"SHAD, AMERICAN",3,"6,567","1,108"
1997,Jun,Louisiana,"SHAD, AMERICAN",0.1,187,62
2002,Jun,Louisiana,"SHAD, GIZZARD",0,11,1
1990,Jul,Florida West Coast,"SHAD, AMERICAN",5.9,"13,094","1,738"
1991,Jul,Florida West Coast,"SHAD, AMERICAN",2.2,"4,769","1,293"
1992,Jul,Florida West Coast,"SHAD, AMERICAN",4.4,"9,707","1,534"
1993,Jul,Florida West Coast,"SHAD, AMERICAN",20.1,"44,341","8,040"
1994,Jul,Florida West Coast,"SHAD, AMERICAN",25.2,"55,525","5,279"
1997,Jul,Florida West Coast,"SHAD, AMERICAN",0.4,845,143
1999,Jul,Florida West Coast,"SHAD, AMERICAN",1.1,"2,461",374
1995,Jul,Louisiana,"SHAD, AMERICAN",2.2,"4,950",453
1990,Aug,Florida West Coast,"SHAD, AMERICAN",8.3,"18,248","2,255"
1991,Aug,Florida West Coast,"SHAD, AMERICAN",4.7,"10,315","1,383"
1992,Aug,Florida West Coast,"SHAD, AMERICAN",43.2,"95,222","12,108"
1993,Aug,Florida West Coast,"SHAD, AMERICAN",33.2,"73,112","11,597"
1994,Aug,Florida West Coast,"SHAD, AMERICAN",40.3,"88,890","10,321"
1991,Aug,Louisiana,"SHAD, AMERICAN",0.1,266,77
1997,Aug,Louisiana,"SHAD, AMERICAN",1.1,"2,365",465
1990,Sep,Florida West Coast,"SHAD, AMERICAN",4.5,"9,901","1,481"
1991,Sep,Florida West Coast,"SHAD, AMERICAN",2.3,"5,094",758
1992,Sep,Florida West Coast,"SHAD, AMERICAN",3.2,"7,053",780
1993,Sep,Florida West Coast,"SHAD, AMERICAN",10,"21,947","2,633"
1994,Sep,Florida West Coast,"SHAD, AMERICAN",7.2,"15,875","2,371"
1997,Sep,Florida West Coast,"SHAD, AMERICAN",0.4,876,150
2002,Sep,Louisiana,"SHAD, GIZZARD",0.7,"1,440",144
1990,Oct,Florida West Coast,"SHAD, AMERICAN",8.5,"18,839","1,303"
1991,Oct,Florida West Coast,"SHAD, AMERICAN",2.4,"5,201",553
1992,Oct,Florida West Coast,"SHAD, AMERICAN",2.2,"4,769",443
1993,Oct,Florida West Coast,"SHAD, AMERICAN",2.5,"5,608",472
1994,Oct,Florida West Coast,"SHAD, AMERICAN",4.5,"9,990","1,342"
1992,Oct,Louisiana,"SHAD, AMERICAN",0.2,334,51
2001,Oct,Louisiana,"SHAD, GIZZARD",25,"55,108","5,591"
2002,Oct,Louisiana,"SHAD, GIZZARD",65.3,"143,918","14,392"
2004,Oct,Louisiana,"SHAD, GIZZARD",9.4,"20,670","14,056"
1990,Nov,Florida West Coast,"SHAD, AMERICAN",9.7,"21,304","1,701"
1991,Nov,Florida West Coast,"SHAD, AMERICAN",2.4,"5,185",420
1992,Nov,Florida West Coast,"SHAD, AMERICAN",1.7,"3,691",319
1993,Nov,Florida West Coast,"SHAD, AMERICAN",0.5,"1,188",102
1994,Nov,Florida West Coast,"SHAD, AMERICAN",0.7,"1,598",564
1991,Nov,Louisiana,"SHAD, AMERICAN",6,"13,174",917
1992,Nov,Louisiana,"SHAD, AMERICAN",20.7,"45,600","4,134"
1993,Nov,Louisiana,"SHAD, AMERICAN",22.6,"49,892","4,745"
1995,Nov,Louisiana,"SHAD, AMERICAN",91.4,"201,403","20,143"
1997,Nov,Louisiana,"SHAD, AMERICAN",44.3,"97,577","12,249"
1998,Nov,Louisiana,"SHAD, AMERICAN",94.4,"208,224","20,802"
2002,Nov,Louisiana,"SHAD, GIZZARD",78,"171,869","21,197"
2003,Nov,Louisiana,"SHAD, GIZZARD",67.8,"149,395","19,086"
2005,Nov,Louisiana,"SHAD, GIZZARD",12.8,"28,225","8,241"
2006,Nov,Louisiana,"SHAD, GIZZARD",6,"13,191","2,334"
2007,Nov,Louisiana,"SHAD, GIZZARD",1.9,"4,173",751
2008,Nov,Louisiana,"SHAD, GIZZARD",55.1,"121,516","23,699"
2010,Nov,Louisiana,"SHAD, GIZZARD",36.8,"81,092","16,247"
2012,Nov,Louisiana,"SHAD, GIZZARD",10.2,"22,405","4,599"
2013,Nov,Louisiana,"SHAD, GIZZARD",60.3,"133,026","29,376"
2014,Nov,Louisiana,"SHAD, GIZZARD",6.7,"14,840","5,242"
2015,Nov,Louisiana,"SHAD, GIZZARD",32.8,"72,241","16,195"
2016,Nov,Louisiana,"SHAD, GIZZARD",41.7,"91,886","21,242"
1990,Dec,Florida West Coast,"SHAD, AMERICAN",2.5,"5,462",956
