Year,Month,State,Species,Metric Tons,Pounds,$
2008,Jan,Louisiana,"GROUPER, SNOWY",1.5,"3,307","9,265"
2009,Jan,Louisiana,"GROUPER, SNOWY",2,"4,300","11,035"
1990,Jan,Louisiana,"GROUPER, WARSAW",1.2,"2,645","3,191"
1991,Jan,Louisiana,"GROUPER, WARSAW",1.3,"2,876","3,589"
1992,Jan,Louisiana,"GROUPER, WARSAW",1.9,"4,144","5,641"
1993,Jan,Louisiana,"GROUPER, WARSAW",1.1,"2,452","3,431"
1994,Jan,Louisiana,"GROUPER, WARSAW",0.6,"1,257","1,639"
1995,Jan,Louisiana,"GROUPER, WARSAW",0.2,456,738
1996,Jan,Louisiana,"GROUPER, WARSAW",1.1,"2,385","3,954"
1997,Jan,Louisiana,"GROUPER, WARSAW",0.3,599,"1,180"
1998,Jan,Louisiana,"GROUPER, WARSAW",0.3,708,"1,410"
1999,Jan,Louisiana,"GROUPER, WARSAW",0.7,"1,611","3,215"
2000,Jan,Louisiana,"GROUPER, WARSAW",2.5,"5,567","10,347"
2001,Jan,Louisiana,"GROUPER, WARSAW",0.9,"1,887","3,805"
2002,Jan,Louisiana,"GROUPER, WARSAW",0.8,"1,850","3,411"
2003,Jan,Louisiana,"GROUPER, WARSAW",1.6,"3,543","6,452"
2004,Jan,Louisiana,"GROUPER, WARSAW",1.9,"4,166","7,571"
2005,Jan,Louisiana,"GROUPER, WARSAW",4,"8,893","16,237"
2006,Jan,Louisiana,"GROUPER, WARSAW",6.6,"14,453","26,421"
2007,Jan,Louisiana,"GROUPER, WARSAW",2.6,"5,649","10,200"
2008,Jan,Louisiana,"GROUPER, WARSAW",1.4,"3,150","6,493"
2009,Jan,Louisiana,"GROUPER, WARSAW",4.8,"10,614","20,668"
2013,Jan,Louisiana,"GROUPER, WARSAW",1.7,"3,736","8,791"
2014,Jan,Louisiana,"GROUPER, WARSAW",1,"2,232","5,583"
2016,Jan,Louisiana,"GROUPER, WARSAW",0.8,"1,844","5,276"
1990,Jan,Louisiana,"GROUPER, YELLOWEDGE",5.5,"12,091","19,553"
1991,Jan,Louisiana,"GROUPER, YELLOWEDGE",2,"4,395","7,654"
1992,Jan,Louisiana,"GROUPER, YELLOWEDGE",4,"8,867","15,830"
1993,Jan,Louisiana,"GROUPER, YELLOWEDGE",11.5,"25,297","45,154"
1994,Jan,Louisiana,"GROUPER, YELLOWEDGE",6,"13,177","31,352"
1995,Jan,Louisiana,"GROUPER, YELLOWEDGE",14.1,"31,112","73,068"
1996,Jan,Louisiana,"GROUPER, YELLOWEDGE",9.6,"21,070","46,445"
1997,Jan,Louisiana,"GROUPER, YELLOWEDGE",0.3,623,"1,053"
1998,Jan,Louisiana,"GROUPER, YELLOWEDGE",1.6,"3,531","7,932"
1999,Jan,Louisiana,"GROUPER, YELLOWEDGE",2.9,"6,428","14,564"
2000,Jan,Louisiana,"GROUPER, YELLOWEDGE",11.6,"25,479","79,728"
2001,Jan,Louisiana,"GROUPER, YELLOWEDGE",2.1,"4,730","11,579"
2002,Jan,Louisiana,"GROUPER, YELLOWEDGE",4.3,"9,574","30,118"
2003,Jan,Louisiana,"GROUPER, YELLOWEDGE",4.8,"10,533","32,530"
2004,Jan,Louisiana,"GROUPER, YELLOWEDGE",10.9,"23,985","61,498"
2005,Jan,Louisiana,"GROUPER, YELLOWEDGE",11.3,"24,932","63,556"
2006,Jan,Louisiana,"GROUPER, YELLOWEDGE",14.5,"31,899","83,157"
2007,Jan,Louisiana,"GROUPER, YELLOWEDGE",6.2,"13,711","38,476"
2008,Jan,Louisiana,"GROUPER, YELLOWEDGE",4,"8,817","29,534"
2009,Jan,Louisiana,"GROUPER, YELLOWEDGE",8.9,"19,556","60,676"
2016,Jan,Louisiana,"GROUPER, YELLOWEDGE",0,98,350
2002,Jan,Louisiana,"GROUPER, YELLOWFIN",1.1,"2,332","5,505"
1990,Jan,Louisiana,GROUPERS,6,"13,162","18,444"
1991,Jan,Louisiana,GROUPERS,1,"2,259","3,467"
1992,Jan,Louisiana,GROUPERS,1.2,"2,558","4,029"
1993,Jan,Louisiana,GROUPERS,2.7,"5,865","10,162"
1994,Jan,Louisiana,GROUPERS,0.6,"1,420","2,644"
1995,Jan,Louisiana,GROUPERS,1.1,"2,358","4,008"
1996,Jan,Louisiana,GROUPERS,1.3,"2,780","5,190"
1998,Jan,Louisiana,GROUPERS,0.4,857,"1,470"
2002,Jan,Mississippi,"GROUPER, WARSAW",0.1,223,473
2002,Jan,Texas,"GROUPER, BLACK",0.1,132,325
2007,Jan,Texas,"GROUPER, BLACK",0.1,221,706
2009,Jan,Texas,"GROUPER, BLACK",0.3,593,"1,712"
2008,Jan,Texas,"GROUPER, SNOWY",1,"2,128","5,868"
2009,Jan,Texas,"GROUPER, SNOWY",1,"2,144","6,369"
2012,Jan,Texas,"GROUPER, SNOWY",0.1,206,697
1990,Jan,Texas,"GROUPER, WARSAW",1.8,"3,933","2,729"
1991,Jan,Texas,"GROUPER, WARSAW",0.7,"1,464","1,327"
1992,Jan,Texas,"GROUPER, WARSAW",0.6,"1,386","1,576"
1993,Jan,Texas,"GROUPER, WARSAW",1.7,"3,778","4,935"
1994,Jan,Texas,"GROUPER, WARSAW",0.6,"1,399","2,243"
1995,Jan,Texas,"GROUPER, WARSAW",1.3,"2,870","4,103"
1996,Jan,Texas,"GROUPER, WARSAW",0.8,"1,858","3,542"
1997,Jan,Texas,"GROUPER, WARSAW",1,"2,224","4,160"
1998,Jan,Texas,"GROUPER, WARSAW",0.4,927,"1,754"
1999,Jan,Texas,"GROUPER, WARSAW",3,"6,673","11,124"
2000,Jan,Texas,"GROUPER, WARSAW",2.9,"6,400","9,963"
2001,Jan,Texas,"GROUPER, WARSAW",0.8,"1,865","3,242"
2002,Jan,Texas,"GROUPER, WARSAW",0.4,918,"1,666"
2003,Jan,Texas,"GROUPER, WARSAW",0.4,964,"1,987"
2004,Jan,Texas,"GROUPER, WARSAW",2,"4,397","9,514"
2005,Jan,Texas,"GROUPER, WARSAW",10.9,"24,048","57,928"
2006,Jan,Texas,"GROUPER, WARSAW",3.9,"8,697","24,944"
2007,Jan,Texas,"GROUPER, WARSAW",5,"11,026","29,173"
2008,Jan,Texas,"GROUPER, WARSAW",5.8,"12,830","37,266"
2009,Jan,Texas,"GROUPER, WARSAW",7.7,"17,035","48,191"
2010,Jan,Texas,"GROUPER, WARSAW",1.3,"2,787","6,720"
2011,Jan,Texas,"GROUPER, WARSAW",0.9,"1,991","4,794"
2012,Jan,Texas,"GROUPER, WARSAW",0.9,"2,061","6,177"
2013,Jan,Texas,"GROUPER, WARSAW",0.8,"1,743","6,054"
2014,Jan,Texas,"GROUPER, WARSAW",1.7,"3,731","13,498"
2015,Jan,Texas,"GROUPER, WARSAW",1.3,"2,907","9,515"
1994,Jan,Texas,"GROUPER, YELLOWEDGE",2.2,"4,922","9,277"
1996,Jan,Texas,"GROUPER, YELLOWEDGE",2,"4,492","10,281"
1997,Jan,Texas,"GROUPER, YELLOWEDGE",1.4,"2,997","6,635"
2000,Jan,Texas,"GROUPER, YELLOWEDGE",3,"6,663","15,200"
2001,Jan,Texas,"GROUPER, YELLOWEDGE",2.4,"5,209","10,876"
2002,Jan,Texas,"GROUPER, YELLOWEDGE",4.2,"9,270","24,737"
2003,Jan,Texas,"GROUPER, YELLOWEDGE",3.1,"6,757","16,241"
2004,Jan,Texas,"GROUPER, YELLOWEDGE",15.4,"34,019","97,028"
2005,Jan,Texas,"GROUPER, YELLOWEDGE",25.2,"55,610","157,431"
2006,Jan,Texas,"GROUPER, YELLOWEDGE",6.8,"14,883","41,380"
2007,Jan,Texas,"GROUPER, YELLOWEDGE",5.6,"12,385","39,975"
2008,Jan,Texas,"GROUPER, YELLOWEDGE",7.6,"16,696","61,521"
2009,Jan,Texas,"GROUPER, YELLOWEDGE",9.5,"20,925","68,533"
2010,Jan,Texas,"GROUPER, YELLOWEDGE",0.2,388,"1,069"
2011,Jan,Texas,"GROUPER, YELLOWEDGE",2.3,"5,152","13,101"
2012,Jan,Texas,"GROUPER, YELLOWEDGE",2.9,"6,448","25,004"
2013,Jan,Texas,"GROUPER, YELLOWEDGE",5.9,"12,920","49,825"
1990,Jan,Texas,GROUPERS,0.9,"2,090","2,491"
1991,Jan,Texas,GROUPERS,0.8,"1,759","2,236"
1992,Jan,Texas,GROUPERS,0.8,"1,851","2,825"
1993,Jan,Texas,GROUPERS,6.1,"13,362","22,587"
1994,Jan,Texas,GROUPERS,0.2,347,491
1995,Jan,Texas,GROUPERS,1,"2,145","3,691"
1996,Jan,Texas,GROUPERS,1.1,"2,428","4,609"
1997,Jan,Texas,GROUPERS,1.3,"2,873","5,808"
1998,Jan,Texas,GROUPERS,1.6,"3,517","7,388"
1999,Jan,Texas,GROUPERS,10.9,"24,131","53,538"
2000,Jan,Texas,GROUPERS,1.8,"3,986","8,457"
2002,Jan,Texas,GROUPERS,1.3,"2,772","5,926"
2004,Jan,Texas,GROUPERS,3.2,"7,137","17,525"
2005,Jan,Texas,GROUPERS,1.9,"4,260","9,794"
2006,Jan,Texas,GROUPERS,0.9,"1,874","4,830"
2002,Feb,Alabama,"GROUPER, BLACK",0.1,136,282
2002,Feb,Alabama,"GROUPER, RED",0,51,74
2005,Feb,Alabama,"GROUPER, RED",0.2,539,"1,240"
2009,Feb,Alabama,"GROUPER, RED",0,61,148
2010,Feb,Alabama,"GROUPER, RED",0,103,270
