Year,Month,State,Species,Metric Tons,Pounds,$
2009,Apr,Texas,SQUIDS,0.5,"1,043","1,133"
2010,Apr,Texas,SQUIDS,1,"2,165","2,697"
2011,Apr,Texas,SQUIDS,1.5,"3,325","3,537"
2012,Apr,Texas,SQUIDS,0.6,"1,235","1,895"
2013,Apr,Texas,SQUIDS,0.6,"1,280","1,973"
2014,Apr,Texas,SQUIDS,0.9,"1,903","2,923"
2015,Apr,Texas,SQUIDS,1.7,"3,799","5,964"
2016,Apr,Texas,SQUIDS,0.3,608,979
1992,May,Alabama,SQUIDS,0.2,333,143
1993,May,Alabama,SQUIDS,0.3,572,444
1996,May,Alabama,SQUIDS,0.6,"1,403",702
1997,May,Alabama,SQUIDS,0.2,529,254
1998,May,Alabama,SQUIDS,0.6,"1,244",538
2000,May,Alabama,SQUIDS,1.4,"3,081","1,241"
2002,May,Alabama,SQUIDS,0.4,856,482
2008,May,Alabama,SQUIDS,0.2,355,244
2010,May,Alabama,SQUIDS,0.3,577,379
2011,May,Alabama,SQUIDS,0.1,189,158
2014,May,Alabama,SQUIDS,0.3,607,431
2016,May,Alabama,SQUIDS,0.3,661,410
1990,May,Florida West Coast,SQUIDS,1.9,"4,080","1,302"
1991,May,Florida West Coast,SQUIDS,1.2,"2,656",921
1992,May,Florida West Coast,SQUIDS,3.1,"6,855","2,197"
1993,May,Florida West Coast,SQUIDS,1.3,"2,872","1,055"
1994,May,Florida West Coast,SQUIDS,2.5,"5,497","1,559"
1995,May,Florida West Coast,SQUIDS,24,"52,956","14,113"
1996,May,Florida West Coast,SQUIDS,2.5,"5,620","2,782"
1997,May,Florida West Coast,SQUIDS,1.4,"3,193","1,062"
1998,May,Florida West Coast,SQUIDS,4.9,"10,714","3,137"
1999,May,Florida West Coast,SQUIDS,1.4,"3,120","1,607"
2000,May,Florida West Coast,SQUIDS,1.6,"3,441","1,074"
2001,May,Florida West Coast,SQUIDS,5.8,"12,828","4,819"
2002,May,Florida West Coast,SQUIDS,3.2,"7,128","3,722"
2003,May,Florida West Coast,SQUIDS,2.1,"4,723","1,574"
2004,May,Florida West Coast,SQUIDS,2.7,"6,046","3,021"
2005,May,Florida West Coast,SQUIDS,0.9,"1,975",795
2006,May,Florida West Coast,SQUIDS,3.5,"7,618","2,516"
2007,May,Florida West Coast,SQUIDS,2.4,"5,182","3,596"
2008,May,Florida West Coast,SQUIDS,1.4,"3,053","1,084"
2009,May,Florida West Coast,SQUIDS,1.2,"2,727","1,064"
2010,May,Florida West Coast,SQUIDS,2.7,"5,978","3,131"
2011,May,Florida West Coast,SQUIDS,1.7,"3,672","2,167"
2012,May,Florida West Coast,SQUIDS,1.4,"2,991",656
2013,May,Florida West Coast,SQUIDS,1.3,"2,807",975
2014,May,Florida West Coast,SQUIDS,2.1,"4,722","2,297"
2015,May,Florida West Coast,SQUIDS,2.1,"4,657","2,486"
2016,May,Florida West Coast,SQUIDS,2.3,"4,996","2,937"
2005,May,Louisiana,SQUIDS,0.1,210,119
2006,May,Louisiana,SQUIDS,0,66,47
2007,May,Louisiana,SQUIDS,0.2,345,113
1997,May,Mississippi,SQUIDS,0.1,311,149
1998,May,Mississippi,SQUIDS,0.4,916,381
1990,May,Texas,SQUIDS,0.5,994,546
1991,May,Texas,SQUIDS,0.5,"1,066",566
1992,May,Texas,SQUIDS,3.1,"6,794","3,404"
1993,May,Texas,SQUIDS,0.6,"1,375",931
1994,May,Texas,SQUIDS,2.4,"5,380","3,878"
1995,May,Texas,SQUIDS,1,"2,098","1,694"
1996,May,Texas,SQUIDS,8.2,"17,995","10,272"
1997,May,Texas,SQUIDS,2.1,"4,620","3,682"
1998,May,Texas,SQUIDS,5.3,"11,610","6,445"
1999,May,Texas,SQUIDS,5.3,"11,576","6,766"
2000,May,Texas,SQUIDS,4.1,"8,955","6,039"
2001,May,Texas,SQUIDS,3.5,"7,806","6,145"
2002,May,Texas,SQUIDS,3,"6,548","5,968"
2003,May,Texas,SQUIDS,5.3,"11,611","9,661"
2004,May,Texas,SQUIDS,1.2,"2,612","2,791"
2005,May,Texas,SQUIDS,2.7,"5,963","6,014"
2006,May,Texas,SQUIDS,1.7,"3,750","3,757"
2007,May,Texas,SQUIDS,1.5,"3,292","2,766"
2008,May,Texas,SQUIDS,1,"2,123","2,461"
2009,May,Texas,SQUIDS,0.7,"1,580","1,722"
2010,May,Texas,SQUIDS,1.9,"4,262","5,172"
2011,May,Texas,SQUIDS,1.6,"3,632","3,603"
2012,May,Texas,SQUIDS,0.8,"1,779","2,265"
2013,May,Texas,SQUIDS,1.7,"3,796","5,562"
2014,May,Texas,SQUIDS,1.4,"3,020","4,510"
2015,May,Texas,SQUIDS,0.5,"1,178","1,523"
2016,May,Texas,SQUIDS,0.3,707,"1,554"
1992,Jun,Alabama,SQUIDS,0.8,"1,819",866
1998,Jun,Alabama,SQUIDS,0.2,351,84
2001,Jun,Alabama,SQUIDS,0.1,218,107
2002,Jun,Alabama,SQUIDS,0,63,29
2005,Jun,Alabama,SQUIDS,0.1,315,165
2008,Jun,Alabama,SQUIDS,0.1,204,135
2011,Jun,Alabama,SQUIDS,0.5,"1,045",705
2012,Jun,Alabama,SQUIDS,0.8,"1,654","1,240"
2013,Jun,Alabama,SQUIDS,0.6,"1,351",776
2014,Jun,Alabama,SQUIDS,0.1,263,413
2015,Jun,Alabama,SQUIDS,0.1,288,235
2016,Jun,Alabama,SQUIDS,1,"2,109","1,541"
