Year,Month,State,Species,Metric Tons,Pounds,$
2014,Jul,Florida West Coast,BUTTERFISH,11,"24,300","8,774"
2015,Jul,Florida West Coast,BUTTERFISH,47.8,"105,390","33,655"
2002,Aug,Alabama,BUTTERFISH,0.2,438,213
2003,Aug,Alabama,BUTTERFISH,0.1,242,134
2005,Aug,Alabama,BUTTERFISH,0,78,48
2007,Aug,Alabama,BUTTERFISH,0.2,526,357
2008,Aug,Alabama,BUTTERFISH,0.3,746,387
2009,Aug,Alabama,BUTTERFISH,1.3,"2,845","1,645"
2011,Aug,Alabama,BUTTERFISH,12.9,"28,504","13,787"
2012,Aug,Alabama,BUTTERFISH,30.8,"68,008","22,638"
2013,Aug,Alabama,BUTTERFISH,28.2,"62,193","27,193"
2014,Aug,Alabama,BUTTERFISH,1.8,"4,008","2,711"
2015,Aug,Alabama,BUTTERFISH,3,"6,677","5,142"
2016,Aug,Alabama,BUTTERFISH,0.7,"1,526","1,030"
1991,Aug,Florida West Coast,BUTTERFISH,4.5,"10,011","4,002"
1992,Aug,Florida West Coast,BUTTERFISH,10.1,"22,320","10,059"
1993,Aug,Florida West Coast,BUTTERFISH,21.4,"47,243","11,813"
1994,Aug,Florida West Coast,BUTTERFISH,52.1,"114,926","35,553"
1995,Aug,Florida West Coast,BUTTERFISH,86.5,"190,739","47,694"
1996,Aug,Florida West Coast,BUTTERFISH,47.7,"105,217","54,608"
1997,Aug,Florida West Coast,BUTTERFISH,55.9,"123,267","83,993"
1998,Aug,Florida West Coast,BUTTERFISH,109,"240,289","53,109"
2000,Aug,Florida West Coast,BUTTERFISH,21,"46,350","18,594"
2001,Aug,Florida West Coast,BUTTERFISH,95.2,"209,821","79,542"
2002,Aug,Florida West Coast,BUTTERFISH,47.2,"104,072","80,343"
2003,Aug,Florida West Coast,BUTTERFISH,51.3,"113,131","79,192"
2004,Aug,Florida West Coast,BUTTERFISH,94,"207,245","51,821"
2007,Aug,Florida West Coast,BUTTERFISH,7.4,"16,306","4,903"
2009,Aug,Florida West Coast,BUTTERFISH,135.5,"298,792","81,904"
2011,Aug,Florida West Coast,BUTTERFISH,165.9,"365,790","80,226"
2012,Aug,Florida West Coast,BUTTERFISH,58.8,"129,557","41,810"
2013,Aug,Florida West Coast,BUTTERFISH,17.5,"38,676","15,433"
2014,Aug,Florida West Coast,BUTTERFISH,57,"125,629","39,541"
2015,Aug,Florida West Coast,BUTTERFISH,64.9,"143,047","49,961"
2007,Aug,Louisiana,BUTTERFISH,132,"291,050","57,507"
2002,Sep,Alabama,BUTTERFISH,0.4,964,552
2003,Sep,Alabama,BUTTERFISH,0.1,235,134
2005,Sep,Alabama,BUTTERFISH,0,32,18
2007,Sep,Alabama,BUTTERFISH,0,99,69
2009,Sep,Alabama,BUTTERFISH,0.1,274,159
2012,Sep,Alabama,BUTTERFISH,21.8,"48,026","16,168"
2014,Sep,Alabama,BUTTERFISH,0,104,73
2015,Sep,Alabama,BUTTERFISH,1.8,"4,021","2,036"
1991,Sep,Florida West Coast,BUTTERFISH,8.4,"18,616","5,340"
1992,Sep,Florida West Coast,BUTTERFISH,13.1,"28,799","8,147"
1993,Sep,Florida West Coast,BUTTERFISH,39.9,"88,009","22,001"
1994,Sep,Florida West Coast,BUTTERFISH,57.8,"127,404","36,872"
1995,Sep,Florida West Coast,BUTTERFISH,27,"59,606","26,465"
1996,Sep,Florida West Coast,BUTTERFISH,75.9,"167,436","48,556"
1997,Sep,Florida West Coast,BUTTERFISH,46.5,"102,441","43,657"
1998,Sep,Florida West Coast,BUTTERFISH,22,"48,419","17,414"
1999,Sep,Florida West Coast,BUTTERFISH,41.5,"91,405","28,336"
2000,Sep,Florida West Coast,BUTTERFISH,6.8,"15,022","6,014"
2001,Sep,Florida West Coast,BUTTERFISH,57.7,"127,248","31,834"
2002,Sep,Florida West Coast,BUTTERFISH,48.1,"106,128","81,737"
2003,Sep,Florida West Coast,BUTTERFISH,90.5,"199,579","139,703"
2004,Sep,Florida West Coast,BUTTERFISH,30.8,"67,802","16,952"
2006,Sep,Florida West Coast,BUTTERFISH,5.2,"11,374","3,496"
2007,Sep,Florida West Coast,BUTTERFISH,121.5,"267,963","23,104"
2009,Sep,Florida West Coast,BUTTERFISH,48.9,"107,724","32,331"
2011,Sep,Florida West Coast,BUTTERFISH,92.6,"204,160","58,784"
2012,Sep,Florida West Coast,BUTTERFISH,30.5,"67,199","23,009"
2013,Sep,Florida West Coast,BUTTERFISH,0.1,194,128
2014,Sep,Florida West Coast,BUTTERFISH,3.2,"6,973","2,565"
2015,Sep,Florida West Coast,BUTTERFISH,7.5,"16,565","6,017"
2002,Oct,Alabama,BUTTERFISH,0.3,652,340
2003,Oct,Alabama,BUTTERFISH,0.1,173,88
2005,Oct,Alabama,BUTTERFISH,0,35,20
2006,Oct,Alabama,BUTTERFISH,0.1,134,79
2007,Oct,Alabama,BUTTERFISH,0.1,182,129
2010,Oct,Alabama,BUTTERFISH,0.3,555,387
2012,Oct,Alabama,BUTTERFISH,27.4,"60,355","20,729"
2013,Oct,Alabama,BUTTERFISH,1.9,"4,260","1,938"
2014,Oct,Alabama,BUTTERFISH,0.3,707,465
2016,Oct,Alabama,BUTTERFISH,0.4,900,784
1991,Oct,Florida West Coast,BUTTERFISH,7.6,"16,699","4,444"
1992,Oct,Florida West Coast,BUTTERFISH,7.1,"15,613","5,438"
1993,Oct,Florida West Coast,BUTTERFISH,51.3,"113,177","43,339"
1994,Oct,Florida West Coast,BUTTERFISH,20.6,"45,351","23,784"
1995,Oct,Florida West Coast,BUTTERFISH,0.5,"1,021",304
1997,Oct,Florida West Coast,BUTTERFISH,19.2,"42,308","14,735"
1999,Oct,Florida West Coast,BUTTERFISH,40.4,"89,069","80,019"
2000,Oct,Florida West Coast,BUTTERFISH,18.4,"40,508","16,446"
2001,Oct,Florida West Coast,BUTTERFISH,59.9,"132,137","33,046"
2002,Oct,Florida West Coast,BUTTERFISH,65.4,"144,130","111,300"
2004,Oct,Florida West Coast,BUTTERFISH,55.7,"122,862","30,718"
2011,Oct,Florida West Coast,BUTTERFISH,58.3,"128,427","25,912"
2012,Oct,Florida West Coast,BUTTERFISH,27.3,"60,245","18,930"
2013,Oct,Florida West Coast,BUTTERFISH,2,"4,514","1,644"
2009,Nov,Alabama,BUTTERFISH,0.6,"1,267",761
2010,Nov,Alabama,BUTTERFISH,0.3,679,372
2012,Nov,Alabama,BUTTERFISH,8.3,"18,372","6,797"
2014,Nov,Alabama,BUTTERFISH,0,4,3
1991,Nov,Florida West Coast,BUTTERFISH,2.2,"4,835","1,448"
1992,Nov,Florida West Coast,BUTTERFISH,0.5,"1,148",309
1993,Nov,Florida West Coast,BUTTERFISH,13.8,"30,430","12,172"
1994,Nov,Florida West Coast,BUTTERFISH,0.8,"1,746",891
1996,Nov,Florida West Coast,BUTTERFISH,2.1,"4,608","1,382"
1997,Nov,Florida West Coast,BUTTERFISH,33.8,"74,622","52,062"
1998,Nov,Florida West Coast,BUTTERFISH,2.2,"4,878","1,221"
1999,Nov,Florida West Coast,BUTTERFISH,36.4,"80,171","59,129"
2000,Nov,Florida West Coast,BUTTERFISH,12.4,"27,316","6,837"
2001,Nov,Florida West Coast,BUTTERFISH,60.1,"132,451","78,035"
2002,Nov,Florida West Coast,BUTTERFISH,13.6,"29,978","21,224"
2010,Nov,Florida West Coast,BUTTERFISH,9.1,"20,137","6,945"
2012,Nov,Florida West Coast,BUTTERFISH,2.9,"6,325","1,983"
2013,Nov,Florida West Coast,BUTTERFISH,2,"4,401","3,658"
1992,Dec,Florida West Coast,BUTTERFISH,1.5,"3,261","1,104"
1993,Dec,Florida West Coast,BUTTERFISH,21.8,"48,084","12,662"
1994,Dec,Florida West Coast,BUTTERFISH,6,"13,212","6,974"
2001,Dec,Florida West Coast,BUTTERFISH,28.8,"63,417","50,718"
2002,Dec,Florida West Coast,BUTTERFISH,6.3,"13,848","9,836"
2007,Dec,Florida West Coast,BUTTERFISH,7.2,"15,893","3,456"
2013,Dec,Florida West Coast,BUTTERFISH,0,57,35
2017,NSP,Alabama,BUTTERFISH,11.5,"25,370","21,770"
2017,NSP,Florida West Coast,BUTTERFISH,172.5,"380,260","133,278"
